Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
3.0,0.89686642249422,0.5890202383876713,0.94336614038582,0.4663602406875683,0.4796610527639993,0.570766334763029,0.513792571218643,0.6893556006893584,0.33663983137724596,0.14438025214844963
3.0,0.1960447367290693,0.04357545427356346,0.07619117382870966,0.4621794171793777,0.8103899519574319,0.12722100487766008,0.9406248654560648,0.23195987965256004,0.9056592814831105,0.2544313731603569
0.0,0.43988117952295724,0.03318356038751724,0.19531347091031848,0.3566057659745585,0.1131448630871853,0.6040074862539296,0.6417828539412312,0.40313164533939394,0.28110924684668026,0.7291565249725975
3.0,0.45834993101856614,0.02613440473781936,0.8618699531433403,0.3895936606462407,0.17064100243496283,0.26411269557361683,0.1066547044738092,0.942444319009774,0.1754271378246336,0.633521853408794
2.0,0.13371125678283102,0.8848124251808329,0.1369794056756216,0.9175076292146418,0.22852314569848597,0.38915228288032433,0.9213789365515798,0.5814824449597918,0.6136485148969779,0.005243353378994509
1.0,0.983942231498831,0.4998413376624051,0.46479375707491066,0.6027571925185189,0.02062067025099279,0.7337513781191575,0.575144851536165,0.10412871580141292,0.5986964012809035,0.6104351749777229
1.0,0.6150155536049804,0.6524362511133991,0.09659471801965158,0.6065195831550615,0.4103507402259696,0.6729090757376164,0.6983908213126575,0.2223921927201873,0.833287968971887,0.04013695780200466
0.0,0.5430204494964465,0.6486130260390799,0.2759079175024297,0.13404880224950977,0.9876468899181599,0.9392273133042957,0.3106163147331753,0.91760020515403,0.48476423661819634,0.11943806330557505
0.0,0.060305343128446154,0.005258549485159247,0.5013278734870145,0.7403188066772985,0.012352022916704009,0.7630000609694093,0.8707015946898635,0.8012757088899671,0.1357461545037022,0.06424056562091363
1.0,0.764974173842024,0.3352776852223095,0.7081030647576676,0.3349452876600798,0.8268664867233085,0.5393260104581432,0.023573019398261397,0.6891100618930086,0.0681714090124722,0.3381845311384615
2.0,0.47778240263831817,0.4060907098962707,0.667058432809566,0.08570309526695774,0.8023559251275284,0.7529046544614402,0.2001313835301064,0.7693113916706322,0.5398498544445702,0.45583075772710857
3.0,0.567796155150275,0.3339656143539018,0.7527183949834729,0.18502062176880307,0.015520501803059084,0.913234080577613,0.5162023247487848,0.2694004704554298,0.5345624203796373,0.0870639115027858
0.0,0.8872694439113393,0.4023612329841376,0.4186269430211942,0.5738786579793912,0.7464034834409761,0.418413487460375,0.5627143951904938,0.0473945648301034,0.44492372519372436,0.17977555910354104
0.0,0.8339574862501257,0.10351719360468692,0.7934359448979895,0.19549517233425684,0.9072387645098737,0.41652169139483786,0.3973278464399578,0.12019489399549699,0.8110614921782259,0.7985027163790698
4.0,0.6509553844354534,0.20051097651773464,0.3965791074920708,0.09676566367276362,0.306137830811563,0.6184034512060801,0.6174353241143478,0.43977965590029144,0.20756677766205156,0.11086708225314257
3.0,0.7430545201859186,0.9078650715331641,0.8301117048742753,0.7435637912101539,0.8890036232858952,0.8580531021377075,0.47179192539930026,0.8801338210461634,0.24288233077723387,0.08804548455729344
0.0,0.9367966427833687,0.100498720458563,0.2150365391593425,0.4331744813618419,0.04036832637094512,0.621041463074233,0.9090995511933654,0.18463514101061973,0.7661359051932194,0.3034147366257367
4.0,0.11814767132619797,0.0834319511867464,0.5539602584608037,0.36358436865647026,0.704420649026972,0.8110339682196528,0.9963255507748796,0.8621473238854456,0.7202312962430123,0.1377078144400513
2.0,0.4694318893096491,0.628585865222004,0.19969704708433533,0.7419455348126271,0.16675349820364505,0.6503559650964083,0.7596333817715862,0.1084753927745078,0.6398142708696097,0.04516368140033444
0.0,0.3652815144418736,0.2581950260228073,0.39469351161295374,0.1256397410797525,0.5666668114861556,0.704054426891648,0.609792443312631,0.7777045913161468,0.7839353799924187,0.3985897243026695
5.0,0.42504472742503874,0.9006989971387107,0.15474514222376212,0.6564882700444885,0.8892951186568905,0.857463908030147,0.2096804124190409,0.05546805697189772,0.0546812382404277,0.24230062828926435
2.0,0.3096476355167541,0.705501080811316,0.4384900499588821,0.580825988043241,0.8121585152141132,0.5594026818818797,0.06347990446706331,0.24552143650142189,0.8343458269861043,0.434778956939714
1.0,0.49677805484463256,0.7060734678647412,0.6152610441319389,0.11185438728671404,0.8896235479293443,0.8978228077970294,0.4306394632213204,0.45869398889164337,0.9399511158946469,0.037808538619715004
1.0,0.9114447872889063,0.3705388490535665,0.5870723029717722,0.33411585533035304,0.09456590962041456,0.7266232877732646,0.37298246185283035,0.3444241943808559,0.3017543583241198,0.38846204416131547
1.0,0.1441768126714147,0.47423249730232564,0.8447007421995034,0.25962326745935227,0.4473822299698874,0.1821512952226021,0.5981546009891904,0.941385272808916,0.9726391769877777,0.3875849915003239
9.0,0.08280905529661664,0.5130063553046943,0.11390334999022678,0.9139520108598068,0.2647482767899151,0.24209200800773,0.8820398658556452,0.41223730153626237,0.06018293264462271,0.0779168474317401
2.0,0.24255237085211012,0.35582098278489005,0.15963730477172833,0.05263029681905862,0.6421495430755584,0.4194968076142548,0.5991405141861798,0.6497335456638149,0.037576720377548,0.8238395733506844
2.0,0.11480718952168723,0.20281812888842454,0.09732168650946538,0.6248922037180091,0.9771713779031128,0.930144356540594,0.9108587647427859,0.43024582632931496,0.8048475065478122,0.44116231732817535
4.0,0.8956979571531797,0.9744385257252199,0.4523151421413244,0.5231512245114334,0.397787982888942,0.0009978540890294152,0.09425882204048874,0.9076096394575677,0.7140437054972464,0.3524145567449489
1.0,0.39742570881700356,0.4985025978279176,0.681002506659315,0.7904422225543606,0.4251274795038984,0.8216020599514505,0.14601335904589507,0.04785366937308966,0.4151756196743559,0.6440559278466562
0.0,0.3176500015262975,0.6221501821336829,0.47665978041411017,0.9279851772720259,0.17767305954096957,0.07876131966304989,0.11140730132323784,0.2513439140455467,0.7543944339176859,0.15612605151046577
2.0,0.08216718625030284,0.9873284941146183,0.11167179935955096,0.21196998251871135,0.1785250492744752,0.8289724899817273,0.19815524704498644,0.658482977762451,0.5196205750644448,0.946532390408014
11.0,0.06676409079349199,0.8419046724796284,0.5736326142759947,0.75276835071842,0.052451199094091905,0.6701821388526317,0.030602417061320386,0.4556591861886422,0.8171508884382256,0.25953460319119115
0.0,0.8830246863329171,0.827735793105129,0.3007252719424546,0.5100963969177398,0.34146872248098337,0.81718355064091,0.25404375361048437,0.7079825307251281,0.7513952105024009,0.9754215871429851
1.0,0.2401065755434808,0.2827240643304574,0.5385334803612241,0.8944754783694425,0.09357675967514067,0.9207821633200908,0.8230098111484916,0.5894768487500865,0.6106027150351894,0.2765483421366194
0.0,0.8436995251761588,0.36869700825478624,0.2154655578379212,0.9426524258933703,0.6899036170606071,0.40275863367959996,0.6539796378737821,0.20989642769687322,0.8793006764635536,0.880281463964539
1.0,0.2904236167026243,0.7560073736150223,0.9133633655931501,0.6169690355685892,0.11450286992019298,0.00964778204751382,0.4114168951552746,0.36582394161044807,0.9192384563989199,0.0880036760312376
2.0,0.55845550327398,0.5005233038664796,0.08576303100213312,0.12971435724862723,0.8444194201083493,0.6515995485501428,0.6688045661878081,0.855469459134085,0.8693789563356352,0.8087347919285521
0.0,0.7266058600489799,0.6051411868692423,0.7327069072463203,0.6702819018158427,0.5101288046196791,0.43609370060058283,0.12206923428419592,0.10719422744595775,0.6572124657678928,0.38011254855507093
0.0,0.12976773467531455,0.730091820758225,0.9337345485524564,0.8311438634258264,0.7065287577127733,0.7467570347260764,0.5955780834745794,0.9853922392154683,0.7735647598121188,0.4137292197471163
3.0,0.014028172404216166,0.43424210736353996,0.896637895782295,0.1897432631144852,0.6550459794806776,0.24772294153780372,0.46305977802716025,0.9069092112302098,0.8607489377939938,0.3866200378459771
0.0,0.9489254149939473,0.3642541276591511,0.7198817496443625,0.6474902573062463,0.89199638521721,0.08040960775200856,0.1762923024438554,0.9697017139865064,0.7174548084689317,0.15121059838518303
0.0,0.40479384593191403,0.9194946046181961,0.1493348766014846,0.7035788338996236,0.9916688693586235,0.2560325093946354,0.5269258620182536,0.12833632454087573,0.24297016299716223,0.6159136113872542
3.0,0.5740965934587339,0.5950162032880081,0.2672951865208616,0.6571288477962348,0.08970337544080831,0.9005719086778071,0.8103865323815732,0.7428587374796362,0.4617166141581619,0.5239805569676694
0.0,0.8632551065714463,0.04270933470026228,0.21474190573970853,0.05796046616784356,0.568364338666275,0.8861677915510964,0.9350870305474169,0.8695607998233232,0.9605795304058997,0.2686218282265125
5.0,0.14683622355760217,0.6271862671909805,0.3340156721949925,0.7394329934468651,0.13349592206693117,0.17214928278522412,0.8247784890748543,0.02637948788064992,0.723832327897673,0.36445550716939246
4.0,0.28312897462097664,0.765618429691278,0.44868360624655157,0.053326124108109885,0.8247868092981772,0.7956314201327707,0.8547381803507059,0.9389171566574441,0.04012765835760035,0.28303874779610205
2.0,0.44175781322673835,0.8986064430730144,0.3316290757921452,0.8839567613020995,0.2431351334181462,0.8304904440834096,0.05375362913969339,0.0353591717212034,0.7195682111781389,0.33615998379285794
2.0,0.6173126391845576,0.6683561673514549,0.1344795019529711,0.5622823536231072,0.750132153378767,0.633214773243468,0.06700554443788931,0.6180533153806903,0.9446715413238391,0.35128551029763566
0.0,0.9819025596467283,0.03566096546574804,0.5498197905973206,0.6395733475549994,0.8635323943687458,0.19172668275683713,0.8360733732878189,0.162822856451446,0.9279787392848046,0.8339314668436859
0.0,0.35872516187847414,0.2561457167420591,0.4320743735372271,0.2623556347061209,0.4461587569380331,0.8514535500628979,0.8457101271101256,0.730232081148231,0.0544341898831896,0.7145407849769212
4.0,0.15471963410319356,0.6473065494452659,0.6227363522997419,0.4054595104711244,0.5297595527683274,0.19281876936364728,0.12045405339822268,0.4852835090912613,0.5427965812676263,0.639223160666496
2.0,0.9404124469640677,0.4635436554405832,0.8781353853343757,0.5895152790316622,0.04752259679594373,0.7968533656063501,0.8019077362689134,0.09420010930068856,0.45548640923810424,0.4417937443365827
5.0,0.8517203087067808,0.8661652186272256,0.6164759236331699,0.8493474864371106,0.5133489547973752,0.29614996907617275,0.1542986878048953,0.8714268163820846,0.3072594124665048,0.4308889252490121
5.0,0.4307865547477444,0.30816898591531683,0.06814235557826143,0.8730921732548442,0.2538616210892881,0.7165071211764458,0.5740103154523316,0.7407447217400365,0.07391794129626217,0.778325377691836
2.0,0.6961025332994913,0.3154099570345922,0.770765122531681,0.8041216918564683,0.9065000753387754,0.5566480826709627,0.11334775156866761,0.8699990645154587,0.6131356450485655,0.2989824065834331
0.0,0.12252545431415374,0.6722115677161897,0.11410806044711819,0.13403162292613113,0.4755919832289821,0.28484949608006216,0.5698223890536279,0.4136151340677553,0.5573836789172543,0.26546456633373217
4.0,0.7170705169158057,0.9667390132232776,0.500079597726462,0.6544404127650757,0.9007246551093664,0.6478664617789326,0.3185990091509767,0.9603643795112426,0.6019487957622724,0.17127609130115706
2.0,0.5171805106892583,0.338358624234563,0.5474753522476661,0.9882197852317616,0.2204831093870161,0.10253024038368175,0.980557925473703,0.11021867636535321,0.9141983322912338,0.21760372201339895
3.0,0.5752488485564539,0.8195158207090631,0.9766560215885134,0.49521360592948427,0.33695257063373196,0.6282144167472116,0.41871327517417944,0.25221113184090027,0.377129605958476,0.4428247067415708
0.0,0.21203351484248,0.6106085189177912,0.5517345052860229,0.034607705077923434,0.13658913358767455,0.3372982118638721,0.5456423822247393,0.3845063918342789,0.13450528265738015,0.4467532848622391
1.0,0.8224353415354057,0.3815395686936859,0.5056233842815571,0.7555522237350826,0.37570165589979365,0.157057939570726,0.19292429716675885,0.7237877694606605,0.1281775556091821,0.7804527681772572
8.0,0.12211027095642035,0.13246586810120375,0.27495810915562935,0.997930788956301,0.23507087614270195,0.7916876382090042,0.9619688283211942,0.7137770955869646,0.6235627542682205,0.2361959630460696
2.0,0.7494763970046104,0.09462141804773361,0.6813324421191039,0.7347598919179926,0.03951920180202628,0.8786775247107069,0.07609724953780361,0.8221878593651304,0.23242888675092832,0.15799557393279084
1.0,0.16909639914847618,0.1699653842100991,0.9274750436505987,0.2530303411762349,0.04824833008706364,0.6098682050078076,0.8201070446792507,0.48084044264355685,0.07080626125374567,0.07775971951722682
8.0,0.5918996981059694,0.4125723136028382,0.3746063464347532,0.501961658144148,0.09704805535641059,0.5855712556184248,0.430877549028411,0.5378075974387697,0.6901290118083917,0.7958897956490764
2.0,0.2694572514344652,0.7014122326879259,0.13841530103757926,0.019172793364596985,0.4625266504618435,0.9449096995989196,0.8877698189315244,0.2942434849777352,0.892811449159964,0.968223645664557
0.0,0.5710818405314896,0.29535204440811147,0.5710563695335058,0.1890877624944941,0.5632051124700582,0.007182796248115353,0.5514494836504421,0.07515853337382328,0.1754821646037399,0.28175403018743683
4.0,0.45267545326912306,0.5617388564003472,0.04133602275617443,0.7755248497850958,0.831999904343393,0.5067367461046188,0.24445133912832695,0.3970032305663673,0.007364855906248247,0.5150396904419934
3.0,0.13586598248911286,0.2815133292088625,0.6313953899282438,0.7722517962624674,0.4426339191339185,0.31043754434255366,0.7307673592615266,0.13640142614856843,0.30966967429351955,0.7152077656506912
3.0,0.06673977430351763,0.833998427675121,0.40329879305952343,0.7579723294691009,0.47665480875533617,0.1757232857361497,0.521296966986736,0.9996482336970817,0.2740855709601,0.1839374133084034
2.0,0.17886922752013112,0.8213879380034017,0.5053823656903925,0.8414411328957906,0.28829339196567094,0.9741279114168884,0.9836419967504753,0.08466453427531595,0.7973388753283601,0.4170787723202404
4.0,0.10085690675001668,0.48552103017199566,0.3594745420924036,0.7847374297803967,0.05175844038027755,0.9752169426792201,0.9602318318842328,0.2313158101988695,0.7347945745014883,0.7469463802358312
1.0,0.6525351445475315,0.202262277558363,0.6463326821423578,0.145792567548649,0.8873584228705732,0.26811170200989953,0.32417151331482263,0.17703740669329926,0.7579945694314001,0.9597857084457394
3.0,0.5915611315728415,0.6748247149971275,0.8716038206584791,0.5411917649990003,0.570725431610092,0.49486214022478026,0.7688746760656437,0.8522203363050852,0.704669390503294,0.8998129916230087
5.0,0.5791757214912876,0.31758072301294993,0.5762679986710932,0.9358348908088449,0.8870592256468695,0.294967093007257,0.6026951336979152,0.6906838658086559,0.4175978062850896,0.1296293341237662
7.0,0.11022808335607492,0.25862776325388503,0.6807850233458508,0.24943951113749574,0.3511735916798657,0.2604068868509348,0.548211818127268,0.37115173428448334,0.17663243811708673,0.6424237163655643
5.0,0.8463463271815735,0.04882600125769032,0.9651562556280758,0.19306996162296186,0.7079281473430417,0.6453771313444286,0.2744765281629722,0.6497138969768991,0.4991953760439193,0.4433168278553503
0.0,0.0814380142750194,0.2584567330480577,0.469841591125425,0.8480576250900981,0.39721819363596855,0.2398402827389048,0.27790468780801114,0.6717570422124809,0.6473276084167735,0.9880573677824043
0.0,0.5493842686284489,0.5293191854328776,0.9535506695206165,0.10906699193567837,0.6270720601884343,0.918773845860484,0.9805374594843957,0.15790065837792888,0.5980203272830922,0.002070978808789148
8.0,0.47158939368434416,0.725410014022205,0.2510709152655204,0.7763467441682821,0.7910532016333558,0.46153811983683835,0.5960766789632008,0.3965604314898884,0.4035785379110103,0.631910842409824
0.0,0.9132941732437961,0.678583207165162,0.3843541876036387,0.8962732758622219,0.6615097298720017,0.00033177635945258466,0.6023870565916045,0.9711284429270693,0.10328068167807325,0.07249431359593528
0.0,0.9839468306024011,0.6589375635726877,0.9741321977751244,0.03240857002187503,0.5745788104199419,0.6904709255151873,0.8177802775424027,0.199195695016803,0.3142227686058877,0.16636589820673253
6.0,0.6384626152166941,0.761033606993671,0.24054958845876973,0.6948691594265904,0.4699344638355548,0.25282133397000806,0.05784601949627399,0.448071532926794,0.6168011580955451,0.22687599975406814
0.0,0.857964984609946,0.5760852967601999,0.05511241420100266,0.809921430811467,0.7379230505101291,0.7268684602118168,0.03381878616469958,0.5682944297561423,0.934502798999229,0.14913829493812136
0.0,0.8412054756483661,0.21612861241002668,0.8299576212055905,0.19106158485526625,0.6998631911155228,0.333711524052971,0.6291280154534294,0.24437634602342861,0.1511857688194047,0.7635989542666407
0.0,0.7182353667505604,0.5098889636542777,0.4596906146234664,0.7000412275559447,0.1989003527241201,0.8137299713736637,0.5235250909454403,0.21047699272767417,0.39302546211597555,0.7462358705476383
3.0,0.8504746958794873,0.2693621729893203,0.6014240432341494,0.5851483950218843,0.9494231002180524,0.14935734092185227,0.12468170158699621,0.6263048130366762,0.007508839524195676,0.422769037083653
0.0,0.23325925809755466,0.958218404535279,0.19253930120383445,0.28794592273871544,0.21906084567049344,0.7880321425531681,0.7974284922400354,0.16065488620499846,0.2355520740952537,0.2121672660325009
1.0,0.10133558447194513,0.3484301195889977,0.3779016416110109,0.18735860988338393,0.7684228749276834,0.5168004976289773,0.7220045864182933,0.918757728078622,0.6887465122996372,0.6636665079866203
4.0,0.9721200799217878,0.8241374355109394,0.2717812852113707,0.2006584469602628,0.23056408656848426,0.3037038143388948,0.47590224247032786,0.752612074564336,0.18898201349648103,0.6689377153568813
0.0,0.3123618928753539,0.6780425345490422,0.36981563915906956,0.9848999677789263,0.6873043223130014,0.540141127606089,0.9370658290885768,0.8416691536070535,0.7794988003714919,0.9072932433471075
0.0,0.21849884608177073,0.6702587861101332,0.11121843169177348,0.699383862647937,0.36913457535638583,0.21199923223896855,0.313252326639188,0.8070913158950478,0.06921740923601094,0.5853499008569787
1.0,0.8341325625754856,0.12678041356406455,0.8350512775531658,0.8530978929835067,0.06227624847072466,0.750720439812825,0.27955790029430305,0.4634153298863021,0.9500157133111733,0.10789801135410548
2.0,0.869741540804439,0.5087687911707764,0.5181592554467577,0.4181256578277551,0.42352839933573383,0.46153512333738067,0.2935474845143715,0.8385832721710987,0.05871808580773874,0.7337710872383829
1.0,0.3084831182741523,0.6200849343700059,0.32188346802502543,0.8498928673931487,0.27282764154796824,0.07190199078929882,0.18953408964367147,0.017109204737372208,0.44426136151925544,0.3000446247927704
0.0,0.12440931650451159,0.8923796235964462,0.8708888680292027,0.5865998902842182,0.6848253691823423,0.6224028281861593,0.30940229713938594,0.5669910133730179,0.5562126647772981,0.1663189852259812
2.0,0.3954048538545474,0.9385011303316785,0.47440070110108823,0.94874248685604,0.26931855223821444,0.7112970313178437,0.8491130223306066,0.623365418069988,0.5631539977725807,0.03466636897314235
